0.037000 	-0.867638 	-1.945268 	-1.144300 	3.395243 	-2.512723 	-3.039195 	-2.827090 	1.161375 	-2.029622 	-2.442251 	0.844703 	-2.471073 	-0.097014 	-0.926446 	-0.892745 	1.542803 	-2.410520 	0.745239 	7.159297 	4.518973 	2.152359 	-3.292180 	-1.198878 	-1.081832 	-0.114885 	-0.118574 	5.864889 	-4.583259 	2.025031 	0.893739 	0.212697 	0.056233 	0.100254 	
0.038000 	-0.624388 	-1.938486 	-0.923277 	2.699297 	-2.736495 	-2.768711 	-2.770248 	1.527522 	-1.639367 	-2.369084 	1.177093 	-2.529556 	-0.815302 	-0.580480 	-0.540673 	2.341302 	-2.536227 	1.682143 	5.356527 	4.436466 	2.115463 	-3.481522 	-1.595656 	-1.239654 	2.174528 	0.357870 	5.182399 	-3.132742 	2.658916 	1.857945 	0.062163 	-0.077053 	-0.119671 	
0.039000 	0.123831 	-1.214318 	-1.546522 	0.669569 	-3.662262 	-2.868899 	-2.722924 	1.936572 	-1.678064 	-2.532697 	2.295636 	-1.518482 	-1.070568 	-0.814046 	-1.776830 	2.932679 	-2.161561 	2.776642 	4.267911 	3.849378 	0.389627 	-3.218080 	-1.414757 	-0.723957 	4.027640 	0.122856 	5.752785 	-2.790154 	2.528382 	2.396257 	0.031279 	-0.146588 	-0.120256 	
0.040000 	0.768083 	-0.572358 	-1.418409 	-0.128402 	-3.173470 	-4.133372 	-3.011903 	1.425189 	-1.840710 	-2.337464 	3.170532 	-1.086082 	-0.816952 	-1.083051 	-2.022333 	3.414303 	-1.967111 	2.314460 	3.870870 	2.768354 	-0.603603 	-2.815090 	-1.566495 	-0.198360 	4.318517 	-0.686217 	6.220636 	-2.242327 	2.548236 	2.184271 	-0.101963 	-0.086361 	0.058350 	
0.041000 	1.189396 	-0.592880 	-1.345449 	-1.238189 	-4.366491 	-4.048807 	-3.160718 	1.722675 	-1.557622 	-2.315971 	2.745341 	-1.362339 	-0.081751 	-1.047764 	-1.589738 	4.080257 	-2.005772 	2.500636 	3.041110 	3.921198 	-0.215865 	-2.393889 	-1.840793 	-0.175391 	3.599709 	-0.669573 	5.453555 	-2.618747 	2.180399 	2.633948 	-0.010121 	-0.004634 	-0.029293 	
0.042000 	0.397212 	-0.393529 	-1.634503 	-1.468288 	-3.429370 	-2.274353 	-3.007155 	2.346634 	-1.721534 	-2.420808 	3.464021 	-1.314214 	0.263557 	-1.293037 	-1.462203 	3.686198 	-1.942564 	1.938750 	2.430894 	3.274574 	-0.720422 	-1.596244 	-1.671927 	-0.970446 	4.370118 	-1.265360 	5.407084 	-1.988429 	1.974400 	2.118751 	-0.066705 	-0.106384 	0.063309 	
0.043000 	0.890001 	-0.832125 	-1.111268 	-1.933798 	-2.714176 	-2.613215 	-2.750421 	2.169633 	-2.324956 	-2.310011 	3.760623 	-0.021545 	0.973218 	-2.126279 	-1.351593 	3.335437 	-1.539792 	2.876803 	1.116566 	1.467118 	-1.769626 	-1.680537 	-1.942467 	-1.587984 	5.645221 	-0.645267 	6.366824 	-2.018171 	2.336734 	2.017969 	-0.126750 	0.006600 	-0.048141 	
0.044000 	0.873031 	-0.233987 	-1.200007 	-2.290864 	-4.834234 	-3.102220 	-2.334388 	1.798552 	-2.438071 	-2.382694 	3.896665 	-0.146206 	0.405196 	-1.793110 	-0.550287 	3.353796 	-1.611505 	2.140461 	0.634485 	1.213516 	-2.604405 	-1.907975 	-0.860074 	-1.421933 	6.427633 	-0.572930 	6.994892 	-1.657458 	3.774151 	2.779530 	-0.112076 	-0.077704 	-0.045175 	
0.045000 	0.753201 	0.037109 	-2.159083 	-2.425622 	-6.381041 	-2.553007 	-2.396959 	1.506423 	-2.278604 	-2.502020 	3.431386 	-0.781351 	-1.485768 	-1.045144 	0.023138 	2.991314 	-1.274153 	2.128096 	0.964639 	1.587552 	-2.002402 	-3.065601 	-1.440451 	-2.566093 	6.280123 	-1.017849 	6.068877 	-0.991045 	4.397211 	3.108996 	0.187774 	0.019896 	0.101143 	
0.046000 	1.134681 	0.453059 	-1.392478 	-2.848542 	-6.684070 	-3.932053 	-2.622462 	1.511197 	-1.745587 	-2.043187 	3.114263 	0.320159 	-1.427569 	-1.365238 	0.491199 	3.630117 	-1.286229 	1.916816 	2.195846 	0.532114 	-1.648833 	-2.744662 	-2.065685 	-2.002190 	5.171627 	0.856423 	6.623055 	-0.715591 	4.561958 	3.128278 	0.026974 	0.037221 	-0.175837 	
0.047000 	1.395387 	-0.162936 	-2.161875 	-3.367979 	-5.638753 	-4.108877 	-2.947948 	1.151047 	-2.947163 	-1.781052 	3.437832 	0.050367 	-1.850446 	-1.899511 	0.271878 	4.061275 	-1.604798 	1.763643 	2.916638 	-0.131077 	-2.238794 	-2.666883 	-1.299072 	-2.156427 	5.730069 	0.528174 	7.531424 	-0.934575 	4.461480 	3.116217 	-0.055449 	0.115761 	0.087961 	
0.048000 	0.757404 	-0.181980 	-2.517178 	-4.437543 	-5.169683 	-3.347182 	-3.101138 	1.573508 	-2.958753 	-1.313893 	4.696742 	0.541740 	-1.525483 	-1.790805 	-0.862820 	3.869395 	-1.793976 	1.742971 	1.513541 	-1.179339 	-1.697521 	-2.409770 	-1.006140 	-2.072084 	6.107455 	0.129619 	7.637256 	0.165347 	4.499067 	3.325476 	0.037468 	0.022299 	0.020810 	
0.049000 	0.671534 	-0.194478 	-2.059851 	-4.294741 	-4.531148 	-3.402534 	-2.482373 	0.871379 	-2.667851 	-2.321366 	4.728327 	0.600343 	-0.649204 	-2.378860 	-0.122291 	3.984567 	-1.431564 	1.118666 	1.181897 	-1.721130 	-2.243552 	-2.777416 	-1.497086 	-2.912403 	6.460203 	0.359365 	7.787807 	0.245619 	5.117059 	3.133241 	-0.001872 	0.067814 	0.076843 	
0.050000 	0.255619 	0.251403 	-2.250412 	-4.759065 	-5.013178 	-4.183563 	-3.423880 	0.874759 	-2.714392 	-2.106154 	5.329430 	0.927585 	-0.715434 	-2.006521 	-0.280058 	3.262181 	-1.057530 	0.855704 	1.481440 	-1.613533 	-2.243337 	-2.972760 	-1.322120 	-2.479779 	7.273586 	0.949529 	8.086700 	0.396986 	5.523469 	3.154291 	0.130748 	-0.191571 	0.112726 	
0.051000 	0.002537 	-0.202225 	-1.531840 	-5.729328 	-6.716614 	-4.773122 	-3.254774 	0.335215 	-2.450203 	-1.980468 	5.153663 	0.672358 	-1.176829 	-2.007975 	0.659984 	3.055807 	-1.819892 	0.838318 	4.209732 	-0.949207 	-2.360266 	-3.384715 	-0.588914 	-2.087832 	6.209711 	0.737601 	8.249862 	0.747868 	5.524194 	4.275625 	0.130046 	0.053416 	-0.149289 	
0.052000 	0.826053 	0.579418 	-1.685902 	-4.965224 	-5.968909 	-4.785074 	-2.574523 	0.020707 	-2.881205 	-1.568011 	5.504382 	1.192125 	-0.908475 	-1.646763 	0.339070 	3.709058 	-1.831588 	0.746714 	3.495793 	-2.358139 	-3.882705 	-3.735597 	-1.419196 	-2.276713 	5.512140 	2.008267 	9.556448 	1.550431 	5.334005 	4.218205 	-0.134165 	-0.022219 	-0.054096 	
0.053000 	0.535015 	0.181202 	-1.554073 	-5.219404 	-6.301009 	-5.119105 	-2.817941 	0.307300 	-3.030001 	-0.712358 	6.081140 	1.627227 	-0.761282 	-1.075855 	0.168747 	4.772824 	-0.897262 	0.551578 	2.303641 	-4.343661 	-5.033745 	-3.252476 	-1.729941 	-2.512415 	5.193808 	2.561824 	9.790553 	2.210495 	5.973699 	5.315100 	-0.225232 	-0.075744 	-0.020387 	
0.054000 	0.048882 	-0.906361 	-1.629650 	-4.692872 	-6.591514 	-5.062707 	-2.837092 	-0.237530 	-2.914853 	-0.768150 	5.015425 	1.707026 	-1.263490 	-0.593301 	1.103260 	4.215491 	-1.643312 	-0.199508 	2.120618 	-4.028752 	-6.100479 	-3.635293 	-0.985209 	-2.882681 	4.869656 	2.435303 	9.791984 	2.088797 	5.467996 	4.997471 	-0.014655 	0.206726 	0.119014 	
0.055000 	-0.084396 	-0.709495 	-2.028461 	-4.957541 	-6.691475 	-6.331940 	-2.902119 	-0.382965 	-2.666360 	-1.043514 	5.867819 	1.197872 	-2.175397 	0.584364 	1.380745 	3.921869 	-1.090896 	-1.228391 	2.690718 	-5.070401 	-4.863058 	-3.824451 	-0.833915 	-3.616283 	5.929776 	2.689198 	11.349469 	2.436971 	5.801680 	4.975463 	0.000809 	-0.016391 	0.183094 	
0.056000 	-0.301673 	-0.264751 	-2.980675 	-6.109833 	-8.266567 	-5.967363 	-2.646652 	-0.223883 	-2.357202 	-1.293825 	6.158081 	0.119557 	-2.661914 	1.204123 	1.670556 	4.325797 	-0.948394 	-1.313695 	3.951345 	-5.617534 	-3.228524 	-4.013239 	-0.876766 	-3.793793 	6.979552 	3.286901 	11.347678 	1.977177 	6.129447 	5.083381 	-0.020674 	-0.058066 	0.142008 	
0.057000 	0.455035 	-0.419618 	-2.592037 	-6.666033 	-9.512234 	-6.811191 	-2.256887 	-0.081618 	-1.922160 	-0.912007 	6.968486 	-0.001711 	-3.113970 	1.078886 	1.941430 	4.815488 	-0.835695 	-0.980623 	4.255361 	-4.564460 	-2.230450 	-3.554812 	-1.576511 	-2.956629 	6.391145 	4.295939 	12.002286 	1.573397 	6.610177 	5.326372 	-0.098672 	-0.196335 	-0.177529 	
0.058000 	0.067324 	-0.006997 	-3.123874 	-5.730942 	-10.117806 	-6.046174 	-2.730564 	-0.272163 	-2.377054 	-1.147678 	7.609738 	0.345060 	-3.459097 	0.516184 	2.475896 	4.585112 	-0.143865 	-1.619095 	2.909605 	-4.381936 	-2.872471 	-4.443538 	-2.176794 	-3.276420 	7.263467 	3.150867 	11.481246 	1.597161 	6.449739 	4.857725 	0.108915 	-0.062697 	0.015516 	
